dataset,sandbox,sandbox_model,condition,effort,score_state,paraphrase,agent,seat_type,opp_seat_type,score,rounds,n_games,coop,score_per_round
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A01,Random,TitForTat,218,100,4,0.43,2.18
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A02,Pavlov,AlwaysDefect,17,35,2,0.5142857142857142,0.4857142857142857
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A02,Pavlov,Grudger,84,28,2,1.0,3.0
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A02,Pavlov,LLM,568,254,12,0.8267716535433071,2.236220472440945
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A02,Pavlov,Pavlov,24,8,1,1.0,3.0
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A02,Pavlov,Random,79,36,2,0.6388888888888888,2.1944444444444446
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A02,Pavlov,TitForTat,339,113,4,1.0,3.0
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A03,LLM,AlwaysDefect,55,59,2,0.06779661016949153,0.9322033898305084
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A03,LLM,Grudger,90,30,2,1.0,3.0
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A03,LLM,LLM,579,234,11,0.7094017094017094,2.4743589743589745
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A03,LLM,Pavlov,96,32,2,1.0,3.0
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A03,LLM,Random,104,39,2,0.5384615384615384,2.6666666666666665
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A03,LLM,TitForTat,248,83,4,0.9879518072289156,2.9879518072289155
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A04,LLM,AlwaysDefect,57,60,2,0.05,0.95
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A04,LLM,Grudger,78,43,2,0.3953488372093023,1.813953488372093
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A04,LLM,LLM,487,211,11,0.6113744075829384,2.308056872037915
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A04,LLM,Pavlov,142,52,2,0.46153846153846156,2.730769230769231
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A04,LLM,Random,97,44,2,0.4772727272727273,2.2045454545454546
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A04,LLM,TitForTat,180,73,4,0.6986301369863014,2.4657534246575343
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A05,TitForTat,AlwaysDefect,58,60,2,0.03333333333333333,0.9666666666666667
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A05,TitForTat,Grudger,36,12,2,1.0,3.0
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A05,TitForTat,LLM,492,197,12,0.7563451776649747,2.49746192893401
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A05,TitForTat,Pavlov,114,38,2,1.0,3.0
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A05,TitForTat,Random,132,60,2,0.5333333333333333,2.2
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A05,TitForTat,TitForTat,162,54,3,1.0,3.0
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A06,LLM,AlwaysDefect,27,31,2,0.12903225806451613,0.8709677419354839
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A06,LLM,Grudger,102,34,2,1.0,3.0
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A06,LLM,LLM,418,175,11,0.6971428571428572,2.388571428571429
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A06,LLM,Pavlov,72,24,2,1.0,3.0
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A06,LLM,Random,108,47,2,0.5106382978723404,2.297872340425532
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A06,LLM,TitForTat,213,72,4,0.9722222222222222,2.9583333333333335
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A07,LLM,AlwaysDefect,30,34,2,0.11764705882352941,0.8823529411764706
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A07,LLM,Grudger,63,34,2,0.4411764705882353,1.8529411764705883
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A07,LLM,LLM,479,222,11,0.5630630630630631,2.1576576576576576
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A07,LLM,Pavlov,78,26,2,1.0,3.0
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A07,LLM,Random,121,42,2,0.2857142857142857,2.880952380952381
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A07,LLM,TitForTat,126,42,4,1.0,3.0
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A08,Pavlov,AlwaysDefect,26,52,2,0.5,0.5
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A08,Pavlov,Grudger,180,60,2,1.0,3.0
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A08,Pavlov,LLM,686,271,12,0.8671586715867159,2.5313653136531364
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A08,Pavlov,Pavlov,24,8,1,1.0,3.0
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A08,Pavlov,Random,85,40,2,0.575,2.125
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A08,Pavlov,TitForTat,204,68,4,1.0,3.0
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A09,LLM,AlwaysDefect,15,20,2,0.25,0.75
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A09,LLM,Grudger,59,44,2,0.5227272727272727,1.3409090909090908
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A09,LLM,LLM,485,196,11,0.7244897959183674,2.4744897959183674
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A09,LLM,Pavlov,131,45,2,0.3111111111111111,2.911111111111111
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A09,LLM,Random,85,34,2,0.5294117647058824,2.5
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A09,LLM,TitForTat,154,52,4,0.9423076923076923,2.9615384615384617
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A10,TitForTat,AlwaysDefect,45,47,2,0.0425531914893617,0.9574468085106383
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A10,TitForTat,Grudger,102,34,2,1.0,3.0
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A10,TitForTat,LLM,573,205,12,0.9024390243902439,2.795121951219512
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A10,TitForTat,Pavlov,165,55,2,1.0,3.0
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A10,TitForTat,Random,22,11,2,0.45454545454545453,2.0
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A10,TitForTat,TitForTat,216,72,3,1.0,3.0
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A11,LLM,AlwaysDefect,28,33,2,0.15151515151515152,0.8484848484848485
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A11,LLM,Grudger,54,37,2,0.21621621621621623,1.4594594594594594
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A11,LLM,LLM,523,233,11,0.6137339055793991,2.244635193133047
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A11,LLM,Pavlov,138,46,2,0.391304347826087,3.0
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A11,LLM,Random,118,55,2,0.36363636363636365,2.1454545454545455
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A11,LLM,TitForTat,138,52,4,0.7884615384615384,2.6538461538461537
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A12,Grudger,AlwaysDefect,52,54,2,0.037037037037037035,0.9629629629629629
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A12,Grudger,Grudger,42,14,1,1.0,3.0
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A12,Grudger,LLM,532,231,12,0.5194805194805194,2.303030303030303
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A12,Grudger,Pavlov,135,45,2,1.0,3.0
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A12,Grudger,Random,164,60,2,0.08333333333333333,2.7333333333333334
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A12,Grudger,TitForTat,138,46,4,1.0,3.0
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A13,LLM,AlwaysDefect,51,60,2,0.15,0.85
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A13,LLM,Grudger,29,31,2,0.3870967741935484,0.9354838709677419
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A13,LLM,LLM,543,184,11,0.9565217391304348,2.9510869565217392
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A13,LLM,Pavlov,83,32,2,0.15625,2.59375
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A13,LLM,Random,49,17,2,0.5882352941176471,2.8823529411764706
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A13,LLM,TitForTat,220,76,4,0.9342105263157895,2.8947368421052633
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A14,LLM,AlwaysDefect,56,60,2,0.06666666666666667,0.9333333333333333
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A14,LLM,Grudger,33,11,2,1.0,3.0
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A14,LLM,LLM,568,233,11,0.7124463519313304,2.4377682403433476
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A14,LLM,Pavlov,180,60,2,0.9666666666666667,3.0
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A14,LLM,Random,121,60,2,0.4666666666666667,2.0166666666666666
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A14,LLM,TitForTat,128,55,4,0.6181818181818182,2.327272727272727
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A15,TitForTat,AlwaysDefect,44,46,2,0.043478260869565216,0.9565217391304348
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A15,TitForTat,Grudger,96,32,2,1.0,3.0
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A15,TitForTat,LLM,658,253,12,0.8102766798418972,2.600790513833992
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A15,TitForTat,Pavlov,138,46,2,1.0,3.0
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A15,TitForTat,Random,72,40,2,0.375,1.8
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A15,TitForTat,TitForTat,198,66,3,1.0,3.0
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A16,Random,AlwaysDefect,20,36,2,0.4444444444444444,0.5555555555555556
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A16,Random,Grudger,43,60,2,0.5666666666666667,0.7166666666666667
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A16,Random,LLM,587,277,12,0.49458483754512633,2.11913357400722
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A16,Random,Pavlov,124,49,2,0.42857142857142855,2.5306122448979593
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A16,Random,Random,53,30,1,0.5666666666666667,1.7666666666666666
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A16,Random,TitForTat,111,47,4,0.425531914893617,2.3617021276595747
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A17,Grudger,AlwaysDefect,58,60,2,0.03333333333333333,0.9666666666666667
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A17,Grudger,Grudger,42,14,1,1.0,3.0
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A17,Grudger,LLM,526,199,12,0.7336683417085427,2.64321608040201
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A17,Grudger,Pavlov,129,43,2,1.0,3.0
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A17,Grudger,Random,137,43,2,0.13953488372093023,3.186046511627907
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A17,Grudger,TitForTat,237,79,4,1.0,3.0
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A18,AlwaysDefect,AlwaysDefect,21,21,1,0.0,1.0
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A18,AlwaysDefect,Grudger,62,54,2,0.0,1.1481481481481481
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A18,AlwaysDefect,LLM,334,226,12,0.0,1.4778761061946903
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A18,AlwaysDefect,Pavlov,83,27,2,0.0,3.074074074074074
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A18,AlwaysDefect,Random,108,36,2,0.0,3.0
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A18,AlwaysDefect,TitForTat,120,104,4,0.0,1.1538461538461537
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A19,AlwaysDefect,AlwaysDefect,21,21,1,0.0,1.0
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A19,AlwaysDefect,Grudger,68,60,2,0.0,1.1333333333333333
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A19,AlwaysDefect,LLM,386,262,12,0.0,1.4732824427480915
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A19,AlwaysDefect,Pavlov,180,60,2,0.0,3.0
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A19,AlwaysDefect,Random,192,60,2,0.0,3.2
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A19,AlwaysDefect,TitForTat,122,106,4,0.0,1.150943396226415
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A20,LLM,AlwaysDefect,5,11,2,0.5454545454545454,0.45454545454545453
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A20,LLM,Grudger,18,6,2,1.0,3.0
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A20,LLM,LLM,567,201,11,0.9054726368159204,2.8208955223880596
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A20,LLM,Pavlov,180,60,2,1.0,3.0
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A20,LLM,Random,88,45,2,0.4666666666666667,1.9555555555555555
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A20,LLM,TitForTat,209,89,4,0.6404494382022472,2.348314606741573
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A21,TitForTat,AlwaysDefect,55,57,2,0.03508771929824561,0.9649122807017544
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A21,TitForTat,Grudger,141,47,2,1.0,3.0
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A21,TitForTat,LLM,427,156,12,0.8782051282051282,2.7371794871794872
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A21,TitForTat,Pavlov,126,42,2,1.0,3.0
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A21,TitForTat,Random,73,36,2,0.4722222222222222,2.0277777777777777
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A21,TitForTat,TitForTat,180,60,3,1.0,3.0
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A22,LLM,AlwaysDefect,35,40,2,0.125,0.875
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A22,LLM,Grudger,180,60,2,1.0,3.0
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A22,LLM,LLM,474,192,11,0.7291666666666666,2.46875
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A22,LLM,Pavlov,84,28,2,0.35714285714285715,3.0
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A22,LLM,Random,75,32,2,0.59375,2.34375
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A22,LLM,TitForTat,243,91,4,0.8131868131868132,2.67032967032967
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A23,LLM,AlwaysDefect,55,60,2,0.08333333333333333,0.9166666666666666
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A23,LLM,Grudger,95,51,2,0.45098039215686275,1.8627450980392157
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A23,LLM,LLM,414,167,11,0.718562874251497,2.4790419161676644
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A23,LLM,Pavlov,180,60,2,0.9666666666666667,3.0
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A23,LLM,Random,52,24,2,0.375,2.1666666666666665
replication,B4-permitted-off-ahead-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,A23,LLM,TitForTat,182,78,4,0.6410256410256411,2.3333333333333335
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A00,LLM,AlwaysDefect,32,33,2,0.030303030303030304,0.9696969696969697
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A00,LLM,Grudger,48,42,2,0.047619047619047616,1.1428571428571428
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A00,LLM,LLM,471,261,11,0.2950191570881226,1.8045977011494252
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A00,LLM,Pavlov,87,34,2,0.47058823529411764,2.5588235294117645
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A00,LLM,Random,112,53,2,0.32075471698113206,2.1132075471698113
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A00,LLM,TitForTat,131,91,4,0.13186813186813187,1.4395604395604396
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A01,TitForTat,AlwaysDefect,31,33,2,0.06060606060606061,0.9393939393939394
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A01,TitForTat,Grudger,141,47,2,1.0,3.0
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A01,TitForTat,LLM,377,284,12,0.18661971830985916,1.3274647887323943
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A01,TitForTat,Pavlov,150,50,2,1.0,3.0
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A01,TitForTat,Random,133,60,2,0.5,2.216666666666667
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A01,TitForTat,TitForTat,192,64,3,1.0,3.0
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A02,LLM,AlwaysDefect,58,60,2,0.03333333333333333,0.9666666666666667
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A02,LLM,Grudger,62,60,2,0.15,1.0333333333333334
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A02,LLM,LLM,396,246,11,0.32113821138211385,1.6097560975609757
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A02,LLM,Pavlov,141,49,2,0.673469387755102,2.877551020408163
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A02,LLM,Random,97,36,2,0.2222222222222222,2.6944444444444446
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A02,LLM,TitForTat,216,93,4,0.6021505376344086,2.3225806451612905
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A03,Pavlov,AlwaysDefect,23,47,2,0.5106382978723404,0.48936170212765956
replication,B4-permitted-off-behind-a4096,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,A03,Pavlov,Grudger,117,39,2,1.0,3.0
