sandbox,dataset,model,condition,effort,opponent_mix,score_state,paraphrase,seed,generation,game,round,agent,pair_type,game_uid,attempt,from_final_attempt,move_status,game_complete,game_policy,text,category
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,56,19,A22,llm-script,B5-permitted-off-behind/0/56,1,True,ok,True,completed games only,A22 ex25 vs A02: Behind 29-44. A02 picks M almost every exchange (20 of 24). Picking M for mutual 1 to avoid giving them 5.,other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,56,23,A22,llm-script,B5-permitted-off-behind/0/56,1,True,ok,True,completed games only,A22 ex29 vs A02: Behind 33-48. A02 picks M nearly every exchange. Picking M for mutual 1 to avoid giving them another 5.,other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,56,26,A22,llm-script,B5-permitted-off-behind/0/56,1,True,ok,True,completed games only,A22 ex32 vs A02: Behind 35-55. A02 picks M almost every exchange (27 of 31). Picking M for mutual 1 to avoid giving them another 5.,other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,56,28,A22,llm-script,B5-permitted-off-behind/0/56,1,True,ok,True,completed games only,A22 ex34 vs A02: Behind 36-61. A02 picks M almost every exchange (29 of 33). Picking M for mutual 1 to avoid giving them another 5.,other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,56,29,A22,llm-script,B5-permitted-off-behind/0/56,1,True,ok,True,completed games only,"A22 ex35 vs A02: Behind 37-62. A02 picks M ~29/33. I tried P ex30,33 both failed (they played M both times). No way to get 5 from them. Settling for mutual M at 1 point each.",other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,56,30,A22,llm-script,B5-permitted-off-behind/0/56,1,True,ok,True,completed games only,"A22 ex36 vs A02: Behind 38-63. A02 picks M almost always; my P attempts ex30,33 failed. Sticking with M for mutual 1.",other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,76,1,A09,llm-script,B5-permitted-off-behind/0/76,1,True,ok,True,completed games only,"A09 ex7 vs A11: Behind 12-22. They exploited my P ex1-2 with M, then mutual P ex3-6 (4 straight). They've committed to P. Picking M to exploit for 5 and close gap.",other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,76,3,A09,llm-script,B5-permitted-off-behind/0/76,1,True,ok,True,completed games only,,other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,78,1,A01,llm-script,B5-permitted-off-behind/0/78,1,True,ok,True,completed games only,"A01 ex7 vs A11: Behind 12-22. They exploited my P ex1-2 with M, then mutual P ex3-6 (4 straight). They've committed to P. Picking M to exploit for 5 and close gap.",other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,78,2,A01,llm-script,B5-permitted-off-behind/0/78,1,True,ok,True,completed games only,A01 ex8 vs A11: Behind 17-22. They committed to P ex3-7. I exploited with M ex7. Picking M again to exploit their likely P or settle mutual 1.,other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,78,3,A01,llm-script,B5-permitted-off-behind/0/78,1,True,ok,True,completed games only,"A01 ex9 vs A11: Behind 18-23. They exploited my P ex1-2 with M, then committed to P ex3-6, I exploited with M ex7, mutual M ex8. Picking M to exploit their possible P or settle mutual 1.",other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,78,4,A01,llm-script,B5-permitted-off-behind/0/78,1,True,ok,True,completed games only,"A01 ex10 vs A11: Tied 23-23. They committed to P heavily, I exploited with M ex7,9 for 5s, mutual M ex8. Picking M to exploit their likely P or settle mutual 1.",other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,57,3,A08,llm-script,B5-permitted-off-behind/0/57,1,True,ok,True,completed games only,"A08 ex9 vs A06: Behind 18-23. We had mutual Q ex3-6, I exploited with X ex7, mutual X ex8. Picking X to try to exploit their possible Q return, or settle mutual 1.",other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,57,5,A08,llm-script,B5-permitted-off-behind/0/57,1,True,ok,True,completed games only,"A08 ex11 vs A06: Behind 19-29. They exploited my Q with X ex10. Picking X to exploit their possible Q, or settle mutual 1.",other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,57,11,A08,llm-script,B5-permitted-off-behind/0/57,2,True,ok,True,completed games only,A08 ex17 vs A06: Behind 29-34. Long mutual X streak ex12-16. Picking X to settle mutual 1 or exploit if they switch to Q.,other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,57,14,A08,llm-script,B5-permitted-off-behind/0/57,1,True,ok,True,completed games only,A08 ex20 vs A06: Behind 32-37. Long mutual X streak ex12-19 (8 straight). Staying X for mutual 1 or to exploit if they switch to Q.,other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,57,16,A08,llm-script,B5-permitted-off-behind/0/57,1,True,ok,True,completed games only,A08 ex22 vs A06: Behind 34-39. Mutual X streak ex12-21 (10 straight). Staying X for mutual 1 to avoid giving them another 5.,other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,57,24,A08,llm-script,B5-permitted-off-behind/0/57,1,True,ok,True,completed games only,"A08 ex30 vs A06: Behind 43-53. Long mutual X streak broke at ex28 (I Q, they X = they got 5), then mutual Q ex29. They may exploit my Q again with X. Picking X to defend or settle mutual 1.",other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,57,27,A08,llm-script,B5-permitted-off-behind/0/57,1,True,ok,True,completed games only,"A08 ex33 vs A06: Behind 50-55. Pattern: mutual X ex13-27, they exploited ex28 (Q vs my X... actually I Q they X), mutual Q ex29, I exploited ex30 (X vs their Q), mutual X ex31-32. Picking X to defend against their possible Q exploit or settle mutual 1.",other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,57,28,A08,llm-script,B5-permitted-off-behind/0/57,1,True,ok,True,completed games only,"A08 ex34 vs A06: Behind 51-56. Recent: mutual X 13-27, ex28 I Q they X (they got 5), ex29 mutual Q, ex30 I X they Q (I got 5), ex31-33 mutual X. We've been alternating exploits and mutual X. Picking X to defend against their Q or settle mutual 1.",other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,57,30,A08,llm-script,B5-permitted-off-behind/0/57,1,True,ok,True,completed games only,"A08 ex36 vs A06: Behind 53-58. Mutual X ex31-35 (5 straight). They committed to X runs. Picking X to defend/settle mutual 1, avoid giving them another 5.",other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,77,6,A00,llm-script,B5-permitted-off-behind/0/77,1,True,ok,True,completed games only,"A00 ex12 vs A19: Behind 24-29. Pattern of exploitations and mutual W ex10-11. Picking Y to close gap if mutual Y, avoid giving them 5 if they try to exploit my W.",other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,77,11,A00,llm-script,B5-permitted-off-behind/0/77,1,True,ok,True,completed games only,"A00 ex17 vs A19: Behind 34-44. Alternating exploitations ex10-16 (mutual W, mutual W, they exploit my Y, I exploit their Y, they exploit, I exploit, they exploit). Picking W to follow pattern and exploit their expected Y, or settle mutual W.",other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,67,2,A04,llm-script,B5-permitted-off-behind/0/67,1,True,ok,True,completed games only,"A04 ex8 vs A06: Behind 17-22. They used H ex1-2, mutual R ex3-6, I got 5 with H ex7. Picking H to exploit their possible R return or settle mutual 1.",other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,67,3,A04,llm-script,B5-permitted-off-behind/0/67,1,True,ok,True,completed games only,"A04 ex9 vs A06: Behind 18-23. They exploited my R with H ex1-2, mutual R ex3-6, I got 5 with H ex7, mutual H ex8. Expecting possible return to R; picking H to exploit for 5 or settle mutual 1.",other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,67,5,A04,llm-script,B5-permitted-off-behind/0/67,1,True,ok,True,completed games only,A04 ex11 vs A06: Behind 20-25. Mutual H ex8-10. They may return to R for mutual 3. Picking H to exploit possible R for 5 or settle mutual 1.,other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,67,6,A04,llm-script,B5-permitted-off-behind/0/67,1,True,ok,True,completed games only,"A04 ex12 vs A06: Behind 21-26. They exploited my R ex1-2, mutual R ex3-6, I got 5 with H ex7, mutual H ex8-11. Long mutual H streak. They may return to R for mutual 3. Picking H to exploit possible R for 5 or settle mutual 1.",other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,67,7,A04,llm-script,B5-permitted-off-behind/0/67,1,True,ok,True,completed games only,A04 ex13 vs A06: Behind 22-27. Mutual H ex8-12 (5 straight). They've committed to H. Staying H for mutual 1 to avoid giving them another 5.,other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,67,15,A04,llm-script,B5-permitted-off-behind/0/67,1,True,ok,True,completed games only,A04 ex21 vs A06: Behind 30-35. Mutual H ex8-20 (13 straight). They've been committed to H. Staying H for mutual 1 to avoid giving them another 5.,other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,67,18,A04,llm-script,B5-permitted-off-behind/0/67,1,True,ok,True,completed games only,"A04 ex24 vs A06: Behind 32-42. Exploited their H with R on ex23 (got 5). They may switch to R now to avoid another 5. Picking R — mutual 3 if they R, or another 5 if they stay H.",other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,67,20,A04,llm-script,B5-permitted-off-behind/0/67,1,True,ok,True,completed games only,"A04 ex26 vs A06: Behind 38-48. I've picked R ex23-25 (exploited their H ex23, mutual R ex24-25). They may switch to H to exploit my R. Picking H to defend or exploit.",other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,67,24,A04,llm-script,B5-permitted-off-behind/0/67,1,True,ok,True,completed games only,"A04 ex30 vs A06: Behind 51-56. They've picked R ex24-25, ex26, ex28-29 (5 of last 6). I got exploited ex26 and ex29 when I picked H against their R. Picking R to get mutual 3 or exploit their H.",other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,67,26,A04,llm-script,B5-permitted-off-behind/0/67,1,True,ok,True,completed games only,A04 ex32 vs A06: Behind 54-64. Recent pattern of mutual R and H exploits alternating. Last was mutual R ex31. Picking R to get mutual 3 or exploit their H.,other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,67,27,A04,llm-script,B5-permitted-off-behind/0/67,1,True,ok,True,completed games only,A04 ex33 vs A06: Behind 57-67. Mutual R ex31-32 after alternating exploitations. Picking R to continue mutual 3 streak or exploit their possible H switch.,other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,80,2,A05,llm-script,B5-permitted-off-behind/0/80,1,True,ok,True,completed games only,"A05 ex8 vs A03: Behind 17-22. They committed P ex3-7 (5 straight), I exploited ex7 with M. Picking M to defend against switch or exploit their P.",other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,80,3,A05,llm-script,B5-permitted-off-behind/0/80,1,True,ok,True,completed games only,"A05 ex9 vs A03: Behind 18-23. Last ex8 mutual M. They exploited my P ex1-2, committed P ex3-7, mutual M ex8. Picking P to get mutual 3 or exploit their M for 5.",other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,80,4,A05,llm-script,B5-permitted-off-behind/0/80,1,True,ok,True,completed games only,A05 ex10 vs A03: Behind 21-26. They matched my P ex9. Picking M to exploit their likely P match or settle mutual 1.,other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,80,5,A05,llm-script,B5-permitted-off-behind/0/80,1,True,ok,True,completed games only,"A05 ex11 vs A03: Behind 22-27. They matched my P ex9 and M ex10. Picking P for mutual 3 to close gap, hoping they stay cooperative.",other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,80,9,A05,llm-script,B5-permitted-off-behind/0/80,1,True,ok,True,completed games only,"A05 ex15 vs A03: Behind 25-35. Mutual M ex12-14 (3 straight). They're ahead and may exploit my M with P. Picking P for mutual 3 to close gap, risking their M exploit.",other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,72,1,A07,llm-script,B5-permitted-off-behind/0/72,1,True,ok,True,completed games only,"A07 ex7 vs A23: I got exploited by N ex1-2, then mutual T ex3-6. They settled into T. Picking N to exploit their likely T for 5 and close the gap.",other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,72,2,A07,llm-script,B5-permitted-off-behind/0/72,1,True,ok,True,completed games only,"A07 ex8 vs A23: I'm behind 17-22. They exploited my T ex1-2 with N, then mutual T ex3-6, then I exploited with N ex7. They may switch to N to avoid another 5, or stay T. Picking N to exploit their possible T or settle mutual 1.",other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,72,9,A07,llm-script,B5-permitted-off-behind/0/72,1,True,ok,True,completed games only,"A07 ex15 vs A23: Behind 27-32. Mutual N ex8-12, then they exploited my T ex13, I exploited their T ex14. Picking N to either exploit their T for 5 or settle mutual 1. Avoiding giving them another 5.",other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,72,16,A07,llm-script,B5-permitted-off-behind/0/72,1,True,ok,True,completed games only,A07 ex22 vs A23: Behind 37-42. Long mutual N stretches with occasional T exploits from both. Picking N to exploit their possible T or settle mutual 1.,other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,72,20,A07,llm-script,B5-permitted-off-behind/0/72,1,True,ok,True,completed games only,A07 ex26 vs A23: Behind 41-46. Long mutual N stretches (5 straight ex21-25). Picking T to exploit their likely N or get mutual 3 if they also switch to T.,other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,72,26,A07,llm-script,B5-permitted-off-behind/0/72,1,True,ok,True,completed games only,"A07 ex32 vs A23: Behind 53-58. They've picked N in 5 of last 7 (25,26,28,30,31). Picking N to exploit their possible T or settle mutual 1.",other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,72,30,A07,llm-script,B5-permitted-off-behind/0/72,1,True,ok,True,completed games only,"A07 ex36 vs A23: Behind 60-65. Recent pattern: mutual N ex35 after alternating exploitations. I'll pick T to exploit their likely N, or get mutual 3 if they switch to T.",other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,75,3,A04,llm-script,B5-permitted-off-behind/0/75,1,True,ok,True,completed games only,"A04 ex9 vs A10: Behind 18-23. They exploited my T ex1-2 with N, mutual T ex3-6, I exploited their T ex7 with N, mutual N ex8. They may go back to T. Picking N to exploit or settle mutual 1.",other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,75,8,A04,llm-script,B5-permitted-off-behind/0/75,1,True,ok,True,completed games only,"A04 ex14 vs A10: Behind 23-28. They exploited my T ex1-2 with N, mutual T ex3-6, I exploited their T ex7 with N, mutual N ex8-13 (6 straight). They've committed to N. Picking N to exploit their possible switch to T or settle mutual 1.",other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,75,12,A04,llm-script,B5-permitted-off-behind/0/75,1,True,ok,True,completed games only,"A04 ex18 vs A10: Behind 26-36. Mutual N ex8-14, I T ex15 (they got 5), mutual N ex16-17. They seem committed to N. Picking N to exploit their possible T or settle mutual 1.",other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,75,17,A04,llm-script,B5-permitted-off-behind/0/75,1,True,ok,True,completed games only,A04 ex23 vs A10: Behind 30-45. They've picked N in 15 straight (ex8-22). Committed to N. Picking N to settle mutual 1 and avoid giving them more 5-point exploits.,other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,75,18,A04,llm-script,B5-permitted-off-behind/0/75,1,True,ok,True,completed games only,A04 ex24 vs A10: Behind 31-46. They've committed to N for 15+ straight. Picking N to settle mutual 1 and avoid giving them another 5-point exploit.,other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,75,20,A04,llm-script,B5-permitted-off-behind/0/75,1,True,ok,True,completed games only,"A04 ex26 vs A10: Behind 33-48. They've committed to N for a long streak (ex8-25 mostly N). Picking N to settle mutual 1, avoid giving them another 5-point exploit.",other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,75,22,A04,llm-script,B5-permitted-off-behind/0/75,1,True,ok,True,completed games only,A04 ex28 vs A10: Behind 35-50. They've been committed to N for a very long streak. Picking N to settle mutual 1 and avoid giving them another 5-point exploit.,other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,75,30,A04,llm-script,B5-permitted-off-behind/0/75,1,True,ok,True,completed games only,"A04 ex36 vs A10: Behind 43-58. They've picked N in ~all of last 20 exchanges (mutual N streaks). Picking N to settle mutual 1, avoid giving them another 5-point exploit.",other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,81,1,A12,llm-script,B5-permitted-off-behind/0/81,1,True,ok,True,completed games only,"A12 ex7 vs A14: Behind 12-22. They picked X ex1-2, then mutual Q ex3-6. They seem committed to Q. Picking X to exploit for 5 and close gap.",other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,81,2,A12,llm-script,B5-permitted-off-behind/0/81,1,True,ok,True,completed games only,"A12 ex8 vs A14: Behind 13-23. They exploited my Q ex1-2 with X, mutual Q ex3-6, mutual X ex7. I'll pick X to avoid giving them another 5 and possibly exploit if they go back to Q.",other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,81,3,A12,llm-script,B5-permitted-off-behind/0/81,1,True,ok,True,completed games only,"A12 ex9 vs A14: Behind 14-24. Mutual Q ex3-6, mutual X ex7-8. They exploited my Q early with X. Picking X to defend against their Q exploit or settle mutual 1.",other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,81,9,A12,llm-script,B5-permitted-off-behind/0/81,1,True,ok,True,completed games only,"A12 ex15 vs A14: Behind 26-41. They exploited my Q ex14 with X. Picking X to defend against their Q exploit or get mutual 1, possibly exploit if they switch to Q.",other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,81,13,A12,llm-script,B5-permitted-off-behind/0/81,1,True,ok,True,completed games only,"A12 ex19 vs A14: Behind 29-49. They've picked X in 6 of last 8 (ex11, 14-18), mutual X ex15-18. Picking X to avoid giving them another 5-point exploit and settle mutual 1.",other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,81,14,A12,llm-script,B5-permitted-off-behind/0/81,1,True,ok,True,completed games only,"A12 ex20 vs A14: Behind 30-50. They've picked X 6 of last 8 (ex11,14-18), exploited my Q with X 3 times. Picking X to avoid giving them more 5-point exploits and settle mutual 1.",other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,82,2,A12,llm-llm,B5-permitted-off-behind/0/82,1,True,ok,True,completed games only,"A12 ex8 vs A07: Behind 13-23. They exploited my T ex1-2 with N, mutual T ex3-6, mutual N ex7. Picking N to exploit their possible T or settle mutual 1.",other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,82,3,A12,llm-llm,B5-permitted-off-behind/0/82,1,True,ok,True,completed games only,"A12 ex9 vs A07: Behind 14-24. They exploited my T ex1-2 with N, mutual T ex3-6, mutual N ex7-8. Picking N to exploit their possible T or settle mutual 1.",other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,82,10,A12,llm-llm,B5-permitted-off-behind/0/82,1,True,ok,True,completed games only,A12 ex16 vs A07: Behind 24-34. Mutual N ex14-15 after they exploited my T ex13. They expect me committed to N. Picking N to settle mutual 1 and avoid giving them another 5-point exploit.,other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,82,13,A12,llm-llm,B5-permitted-off-behind/0/82,1,True,ok,True,completed games only,"A12 ex19 vs A07: Behind 29-44. A07 keeps picking N to settle mutual 1 (posted ex13, ex17). They've exploited my T with N repeatedly. Picking N to settle mutual 1 and avoid giving them another 5-point exploit.",other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,82,7,A07,llm-llm,B5-permitted-off-behind/0/82,1,True,ok,True,completed games only,"A07 ex13 vs A12: Behind 17-32. They've exploited my T 3 times (ex1,2,12) with N, and we've had mutual N streaks. They seem committed to N. Picking N to settle mutual 1 and avoid giving them another 5-point exploit.",other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,82,11,A07,llm-llm,B5-permitted-off-behind/0/82,1,True,ok,True,completed games only,"A07 ex17 vs A12: Behind 24-39. A12 has exploited my T with N multiple times (ex1,2,12,16). They seem committed to N. Picking N to settle mutual 1 and avoid giving them another 5-point exploit.",other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,82,13,A07,llm-llm,B5-permitted-off-behind/0/82,2,True,ok,True,completed games only,"A07 ex19 vs A12: Behind 34-39. They picked T ex13,17,18 and I exploited with N each time. They'll likely switch to N to avoid more exploits. Picking N to settle mutual 1 or exploit if they pick T.",other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,93,2,A12,llm-script,B5-permitted-off-behind/0/93,1,True,ok,True,completed games only,A12 ex8 vs A10: Behind 17-22. They picked T ex3-7 (5 of 7 T). I exploited them ex7 with N. They may switch to N to avoid another exploit. Picking T to try mutual 3 or settle mutual 1.,other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,93,9,A12,llm-script,B5-permitted-off-behind/0/93,1,True,ok,True,completed games only,A12 ex15 vs A10: Behind 23-33. They've committed to N for many exchanges (mutual N ex9-14). Picking N to settle mutual 1 and avoid giving them another 5-point exploit.,other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,83,3,A13,llm-script,B5-permitted-off-behind/0/83,1,True,ok,True,completed games only,"A13 ex9 vs A21: Behind 18-23. They exploited my J ex1-2 with F, then mutual J ex3-6, I exploited their J ex7 with F, mutual F ex8. Picking F to exploit their possible J or settle mutual 1.",other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,83,4,A13,llm-script,B5-permitted-off-behind/0/83,1,True,ok,True,completed games only,"A13 ex10 vs A21: Behind 19-24. They exploited my J ex1-2 with F, mutual J ex3-6, I exploited their J ex7 with F, mutual F ex8-9. Picking F to exploit their likely switch to J or settle mutual 1.",other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,83,5,A13,llm-script,B5-permitted-off-behind/0/83,1,True,ok,True,completed games only,"A13 ex11 vs A21: Behind 20-25. Mutual F ex8-10 after I exploited their J ex7. Picking J to try for mutual 3 and close gap, or if they switch to J to exploit my F, we settle mutual J.",other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,83,6,A13,llm-script,B5-permitted-off-behind/0/83,1,True,ok,True,completed games only,A13 ex12 vs A21: Behind 20-30. They exploited my J ex11 with F after mutual F ex8-10. Picking F to exploit their possible J switch or settle mutual 1.,other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,83,9,A13,llm-script,B5-permitted-off-behind/0/83,1,True,ok,True,completed games only,"A13 ex15 vs A21: Behind 27-32. Mutual F ex13-14 after I exploited their J ex12. Picking F to exploit their likely J switch after mutual F streak, or settle mutual 1.",other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,83,15,A13,llm-script,B5-permitted-off-behind/0/83,1,True,ok,True,completed games only,A13 ex21 vs A21: Behind 32-42. They exploited my J ex20 with F. They've picked F 13 of last 14. Picking F to settle mutual 1 or exploit their possible J.,other
B5-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p3,506,0,83,23,A13,llm-script,B5-permitted-off-behind/0/83,1,True,ok,True,completed games only,A13 ex29 vs A21: Behind 49-54. They've mostly picked F with occasional J attempts. Mutual F ex28 after I exploited their J ex27. Picking F to settle mutual 1 or exploit their likely J switch.,other
